thumb_cmc_spread,thumb_cmc_stretch,thumb_mcp_stretch,thumb_ip_stretch,index_mcp_spread,index_mcp_stretch,index_pip_stretch,index_dip_stretch,middle_mcp_spread,middle_mcp_stretch,middle_pip_stretch,middle_dip_stretch,ring_mcp_spread,ring_mcp_stretch,ring_pip_stretch,ring_dip_stretch,pinky_mcp_spread,pinky_mcp_stretch,pinky_pip_stretch,pinky_dip_stretch
24.58,63.29,3.74,0.74,-0.78,56.66,4.35,3.26,-5.73,77.99,49.27,36.95,-12.27,81.88,92.8,69.6,-18.69,85.94,39.75,29.82
24.19,63.33,3.74,0.74,-0.8,55.54,4.35,3.26,-5.71,77.34,48.99,36.74,-12.24,81.21,92.64,69.48,-18.73,85.58,39.41,29.55
24.34,63.15,3.74,0.73,-0.91,54.42,4.46,3.34,-5.69,76.65,48.93,36.7,-12.2,80.72,92.6,69.45,-18.86,86.14,39.5,29.62
23.81,62.93,3.74,0.72,-0.88,54.49,4.61,3.46,-5.69,76.66,48.66,36.5,-12.2,80.74,92.53,69.4,-19.04,86.85,39.56,29.67
23.74,62.96,3.66,0.71,-0.82,55.79,4.68,3.51,-5.72,77.46,48.31,36.24,-12.28,81.82,92.32,69.24,-19.24,87.43,40.93,30.7
23.75,62.92,3.66,0.72,-0.59,58.75,4.72,3.54,-5.75,78.4,48.06,36.04,-12.31,82.54,92.32,69.24,-19.29,87.77,41.48,31.11
23.75,63.04,3.66,0.72,-0.44,59.11,5.28,3.96,-5.76,78.62,47.59,35.69,-12.3,82.49,92.51,69.38,-19.27,87.47,42.81,32.11
23.39,62.99,3.66,0.72,-0.33,59.35,5.28,3.96,-5.76,78.77,47.45,35.59,-12.26,81.92,92.58,69.43,-19.21,87.28,42.79,32.09
22.94,63.08,3.62,0.72,-0.25,59.5,5.23,3.92,-5.76,78.94,47.42,35.56,-12.26,81.99,92.61,69.46,-19.21,87.33,42.7,32.03
22.63,63.15,3.57,0.72,-0.18,59.29,5.18,3.89,-5.76,78.86,47.31,35.49,-12.25,81.85,92.54,69.41,-19.21,87.25,41.75,31.31
22.28,63.18,3.57,0.72,-0.09,59.17,5.17,3.88,-5.76,79.12,47.17,35.38,-12.24,81.93,92.53,69.4,-19.2,87.28,41.58,31.19
21.82,63.26,3.57,0.72,0,58.51,5.16,3.87,-5.77,79.25,47.09,35.31,-12.23,81.93,92.38,69.29,-19.2,87.34,41.42,31.06
21.4,62.83,3.57,0.72,0,57.91,5.13,3.85,-5.78,79.42,47.03,35.27,-12.24,81.95,92.16,69.12,-19.2,87.52,41.31,30.98
21.03,62.11,3.57,0.74,0.02,57.14,5,3.75,-5.77,79.28,46.77,35.07,-12.21,81.61,92.07,69.05,-19.2,87.36,41.12,30.84
20.62,61.52,3.57,0.74,0.03,56.99,4.96,3.72,-5.78,79.34,46.75,35.06,-12.22,81.72,92.03,69.02,-19.21,87.76,41.01,30.75
21.38,61.14,3.57,0.74,0.08,57.67,4.95,3.71,-5.78,79.15,46.74,35.05,-12.27,82.26,92.08,69.06,-19.22,87.8,40.83,30.63
23.53,60.54,3.54,0.74,-0.2,59.31,4.94,3.7,-5.73,78.36,46.76,35.07,-12.24,81.9,92.23,69.18,-19.22,87.72,40.74,30.56
24.79,59.93,3.54,0.74,-0.44,60.83,4.93,3.69,-5.69,77.8,47.11,35.33,-12.28,82.24,92.51,69.38,-19.26,87.74,40.46,30.34
26.15,59.54,3.57,0.73,-0.46,62.29,4.93,3.69,-5.66,77.3,47.37,35.53,-12.32,82.6,92.67,69.51,-19.31,87.95,40.32,30.24
26.55,58.51,3.57,0.72,-0.7,63.22,4.9,3.67,-5.66,77.15,47.44,35.58,-12.37,83.19,92.71,69.53,-19.33,88.08,40.21,30.16
26.7,57.53,3.57,0.72,-0.92,63.53,4.79,3.59,-5.63,77.11,47.49,35.61,-12.44,84.75,92.82,69.61,-19.35,88.76,40.13,30.1
25.35,54.33,3.57,0.69,-1.37,60.63,4.72,3.54,-5.61,76.16,47.79,35.84,-12.45,84.06,93.21,69.91,-19.44,87.95,39.74,29.81
23.55,52.58,3.57,0.69,-2.39,55.89,4.63,3.47,-5.48,73.4,48.36,36.27,-12.41,82.72,93.5,70.13,-19.57,87.85,39.25,29.44
20.84,51.96,3.66,0.69,-3.37,49.79,4.55,3.42,-5.7,73.12,49.04,36.78,-12.4,81.62,94.26,70.69,-19.49,88.59,38.6,28.95
17.58,52.67,3.57,0.69,-3.88,46.12,4.59,3.44,-5.77,72.89,49.2,36.9,-12.38,79.29,94.25,70.69,-19.43,89.11,38.29,28.72
14.51,52.27,3.5,0.68,-3.98,44.16,4.62,3.46,-5.74,72.74,49.22,36.91,-12.35,77.87,93.92,70.44,-19.38,89.1,38.23,28.67
14.06,53.48,3.5,0.68,-3.91,43.98,4.63,3.47,-5.71,72.85,49.13,36.85,-12.32,77.23,93.19,69.89,-19.38,88.98,38.17,28.62
13.15,53.88,3.42,0.68,-3.83,44.27,4.63,3.47,-5.69,72.5,49.19,36.89,-12.28,76.17,92.67,69.5,-19.39,87.92,38.06,28.55
13.2,52.81,3.42,0.68,-3.51,44.35,4.62,3.46,-5.59,71.86,49.26,36.94,-12.21,74.99,92.44,69.33,-19.39,86.42,37.82,28.36
13.32,53.41,3.42,0.68,-3.47,44.51,4.53,3.4,-5.58,72.17,50.27,37.7,-12.19,75.02,92.03,69.02,-19.31,85.57,37.32,27.99
12.65,53.21,3.38,0.68,-3.4,44.7,4.52,3.39,-5.61,72.65,50.33,37.75,-12.21,75.37,91.94,68.95,-19.14,85.54,36.02,27.01
12.46,53.18,3.34,0.68,-3.39,45.44,4.39,3.29,-5.62,72.5,50.41,37.81,-12.22,75.79,91.9,68.93,-19.11,85.9,35.93,26.95
12.38,52.89,3.34,0.68,-3.23,46.71,4.39,3.29,-5.58,71.53,50.44,37.83,-12.22,76.15,91.94,68.95,-19.06,85.79,36.46,27.34
13,52.88,3.34,0.68,-3.02,47.67,4.43,3.32,-5.54,70.85,50.98,38.23,-12.17,75.21,92.31,69.24,-18.92,84.18,38.36,28.77
12.64,53.11,3.34,0.68,-3,46.59,4.43,3.32,-5.46,68.84,51.25,38.44,-12.09,72.78,92.81,69.61,-18.83,82.68,38.38,28.79
12.87,53.35,3.34,0.68,-3.01,46.07,4.42,3.31,-5.36,67.16,51.27,38.45,-12.05,72.23,93.16,69.87,-18.81,81.82,38.3,28.73
13.69,52.98,3.34,0.68,-2.79,51.06,5.34,4.01,-5.36,66.74,51.39,38.54,-12.02,71.49,93.38,70.03,-18.75,80.9,37.09,27.82
13.89,52.97,3.34,0.68,-1.97,55.12,39.27,29.45,-5.39,67.73,50.07,37.56,-12.01,71.69,94.61,70.96,-18.72,80.51,36.27,27.2
14.05,52.63,3.26,0.68,-1.06,59.39,45.03,33.77,-5.58,73.05,40.19,30.15,-12.1,73.95,94.71,71.03,-18.59,80.51,35.82,26.87
13.63,51.89,3.18,0.68,-0.84,60.72,46.47,34.85,-5.63,73.49,40.5,30.37,-12.06,71.64,94.7,71.03,-18.58,80.84,34.74,26.06
13.24,51.56,3.18,0.68,-0.93,55.49,48.37,36.28,-5.37,68.04,33.8,25.35,-11.82,68.6,91.72,68.79,-28.44,78.24,32.8,24.6
11.47,48.96,3.19,0.67,-1.27,35.07,46.74,35.06,-4.39,48.85,31.85,23.89,-11.22,54.35,51.44,38.58,-18.03,64.87,21.43,16.07
9.73,43.39,3.37,0.68,1.28,34.29,37.01,27.75,-8.54,28.63,19.25,14.44,-13.26,25.52,30.08,22.56,-13.88,38.82,16.16,12.12
9.35,43.86,3.66,0.68,0.42,35.16,38.27,28.7,-8.24,25.46,26.67,20,-13.52,19.69,32.76,24.57,-13.92,32.76,14.23,10.67
11.08,45.62,3.7,0.68,0.09,36.63,43.89,32.92,-7.29,33.43,51.4,38.55,-12.57,23.97,66.96,50.22,-12.47,35.84,48.64,36.48
13.23,46.19,3.7,0.68,-0.26,58.85,66.7,50.02,-5.95,56.87,60.82,45.62,-11.21,42.94,87.56,65.67,-13.24,49.99,74.13,55.6
15.89,50.01,3.62,0.68,0.08,68.74,68.75,51.56,-5.85,66.31,61.56,46.17,-11.29,54.91,92.92,69.69,-14.66,60.56,82.85,62.14
16.92,54.79,3.57,0.76,0.04,75.61,68.66,51.49,-5.91,72.97,61.24,45.93,-11.67,63.77,95.21,71.41,-15.74,68.35,89.2,66.9
15.39,56.46,3.57,0.76,0.03,77.46,68.21,51.16,-5.94,73.62,60.64,45.48,-11.82,65.97,95.2,71.4,-16.22,71.55,93.41,70.06
14.83,56.71,3.54,0.76,0.02,78.61,67.94,50.95,-5.96,74.26,59.63,44.72,-11.89,66.01,95.04,71.28,-16.49,72.94,96.64,72.48
14.64,56.16,3.5,0.69,0,79.17,66.79,50.1,-5.98,72.98,57.8,43.35,-11.84,63.11,94.88,71.16,-16.94,74.18,100.15,75.12
14.52,55.56,3.5,0.68,0,79.12,66.04,49.53,-6,72.72,57.37,43.02,-11.9,63.45,94.88,71.16,-26.82,74.99,102.77,77.07
15.05,54.37,3.5,0.68,0.02,79.04,66.04,49.53,-6,71.99,56.72,42.54,-11.91,62.71,94.87,71.15,-26.91,75.36,102.96,77.22
14.8,53.89,3.5,0.68,0.02,78.54,66.05,49.54,-6.02,70.48,56.66,42.49,-11.93,61.37,94.83,71.13,-27.1,74.61,104.11,78.08
14.67,53.54,3.5,0.66,0.02,78.89,66.11,49.59,-6.03,69.97,56.52,42.39,-11.96,61.78,94.38,70.78,-27.2,74.76,104.01,78.01
15.25,53.16,3.5,0.63,0,79.47,66.11,49.58,-6.05,69.86,56.41,42.31,-12.02,61.75,94.1,70.57,-27.22,75.18,103.44,77.58
15.28,52.87,3.5,0.63,0,79.6,66.07,49.55,-6.08,69.6,56.08,42.06,-12.08,61.42,92.8,69.6,-27.18,75.13,102.67,77
15.48,52.05,3.5,0.63,0,79.75,66.12,49.59,-6.12,69.14,56.05,42.03,-12.13,61.16,92.67,69.51,-27.11,74.86,102.5,76.87
15.54,50.9,3.5,0.63,0.02,77.03,68.35,51.26,-6.17,66.35,57.62,43.21,-12.14,59.8,92.8,69.6,-27.04,73.34,101.3,75.98
14.44,48.53,3.5,0.63,0,66,65.64,49.23,-6.74,53.91,56.52,42.39,-12.16,55.52,93.91,70.43,-17.54,67.34,95.03,71.28
12.54,45.1,3.51,0.66,-0.31,52.29,33.5,25.13,-8.11,38.33,14.72,11.04,-11.81,51.61,94.87,71.15,-16.99,63.87,86.49,64.87
15.22,48.72,35.48,36.26,-0.5,41.58,12.82,9.61,-8.69,28.15,3.66,2.74,-11.63,49.5,97.29,72.97,-15.94,62.61,70.05,52.53
19.88,28.36,45.32,77.74,0.47,34.79,7.1,5.33,-8.08,22.61,2.37,1.77,-11.31,48.4,92.11,69.08,-15.57,61.7,63.7,47.78
18.8,22.34,49.44,82.8,0.65,34.17,6.64,4.98,-7.94,22.61,1.83,1.37,-11.09,49.36,93.71,70.28,-14.7,62.3,55.4,41.55
18.03,18.57,50.56,82.23,0.74,33.32,5.63,4.22,-8.07,21.68,1.7,1.27,-11.07,48.28,96.32,72.24,-14.49,61.07,51.91,38.93
17.62,18.45,52.08,82.19,0.85,32.57,5.22,3.91,-8.63,20.24,1.58,1.18,-11.28,46.21,101.98,76.48,-14.65,60.31,51.63,38.72
17.62,18.8,52.63,82.1,0.77,31.11,5.16,3.87,-9.06,18.27,1.52,1.14,-11.33,43.17,104.58,78.43,-14.47,58.75,52.08,39.06
17.5,18.62,52.67,81.97,0.78,30.01,5.13,3.85,-9.43,15.21,1.5,1.13,-11.33,40.93,104.64,78.48,-14.32,57.82,52.43,39.32
17.47,18.54,52.47,81.83,0.76,28.91,5.13,3.85,-10.25,13.55,1.47,1.1,-11.36,39.44,104.3,78.22,-14.2,56.83,52.84,39.63
17.43,18.49,52.39,81.72,0.74,27.92,5.12,3.84,-10.7,11.87,1.45,1.09,-11.46,37.51,104.14,78.11,-14.16,56.02,53,39.75
17.49,18.44,52.39,81.66,0.72,27.09,5.11,3.83,-10.93,10.98,1.43,1.07,-11.54,35.82,104.08,78.06,-14.12,55.24,53.06,39.8
17.37,18.28,52.39,81.6,0.87,26.1,5.11,3.84,-11.22,9.3,1.42,1.06,-11.67,34.82,103.48,77.61,-14.12,54.44,53.33,40
17.07,19.28,52.5,81.24,0.95,25.05,5.22,3.91,-11.52,7.74,1.41,1.06,-11.8,33.2,103.14,77.36,-14.03,53.87,53.3,39.97
16.86,23.15,52.56,78.95,0.89,24.15,5.35,4.02,-11.76,5.63,1.41,1.06,-11.92,30.85,102.72,77.04,-14.02,53.11,53.2,39.9
14.69,30.03,48.72,39.19,0.65,25.05,5.36,4.02,-11.85,4.7,1.41,1.06,-11.96,30.5,100.21,75.16,-14.02,53.17,53.15,39.86
15.14,36.22,15.16,4.98,-0.62,26.28,5.34,4.01,-11.82,4.5,1.46,1.09,-11.5,30.38,93.28,69.96,-14.11,53.55,53.69,40.27
13.15,44.06,9.14,1.76,-1.16,28.14,5.11,3.83,-11.75,4.75,1.57,1.18,-11.38,30.65,93.59,70.19,-14.08,53.77,54.3,40.73
9.37,51.65,7.22,1.58,-1.87,29.03,4.67,3.5,-11.77,3.83,1.64,1.23,-11.41,30.14,93.74,70.3,-14.38,52.92,54.48,40.86
7.87,53.62,5.91,1.26,-2.16,27.88,4.06,3.05,-11.99,0.64,1.64,1.23,-11.65,28.13,93.87,70.4,-14.69,51.02,54.55,40.91
7.5,54.38,4.6,1.11,-2.27,26.25,3.52,2.64,-12.48,-1.63,1.59,1.19,-11.92,20.32,93.87,70.41,-15.04,49.6,54.22,40.66
7.86,54.89,4.4,1.02,-2.33,25.94,3.46,2.6,-12.98,-2.6,1.57,1.18,-12.58,19.76,93.78,70.34,-15.05,49.03,53.51,40.13
7.86,54.65,4.22,0.96,-2.34,25.83,3.29,2.47,-13.03,-2.74,1.43,1.07,-12.44,19.88,92.81,69.6,-14.68,48.97,52.54,39.4
7.83,54.51,4.13,0.92,-2.27,25.59,3.25,2.44,-12.89,-3.08,1.41,1.06,-12.32,19.4,92.55,69.41,-14.51,48.69,52.32,39.24
7.82,54.55,4.05,0.9,-2.17,25.11,3.25,2.44,-12.71,-3.96,1.41,1.06,-12.14,18.82,92.53,69.4,-14.44,48.52,52.17,39.13
7.98,54.19,3.98,0.88,-2.04,24.78,3.25,2.44,-12.65,-4.26,1.41,1.06,-12.12,18.33,92.5,69.38,-14.42,48.11,52.19,39.14
8.27,53.8,3.93,0.88,-1.78,24.55,3.31,2.48,-12.49,-3.9,1.41,1.06,-11.93,18.15,92.41,69.31,-14.3,48.14,52.26,39.19
8.27,53.53,3.89,0.88,-1.75,24.71,3.33,2.5,-12.34,-3.47,1.42,1.06,-11.71,17.89,92.41,69.31,-14.25,48.16,52.4,39.3
8.26,53.57,3.89,0.86,-1.86,24.46,3.29,2.47,-12.52,-3.88,1.43,1.07,-11.68,17.33,92.22,69.17,-14.26,47.85,52.41,39.31
8.1,53.46,3.81,0.86,-1.94,24.76,3.26,2.45,-12.91,-4.15,1.44,1.08,-11.89,16.55,92.23,69.17,-14.37,47.4,52.26,39.19
7.87,53.38,3.81,0.86,-1.86,24.33,3.36,2.52,-13.17,-4.26,1.45,1.09,-11.85,15.68,92.38,69.29,-14.49,46.98,52.09,39.07
7.92,52.97,3.77,0.84,-1.71,24.07,3.49,2.62,-13.03,-4.31,1.61,1.21,-11.73,15.1,92.38,69.29,-14.5,46.48,51.78,38.84
8.2,52.44,3.66,0.84,-1.53,23.35,4.13,3.1,-12.67,-5.41,1.62,1.21,-11.7,13.99,92.34,69.26,-14.62,45.81,50.81,38.11
8.1,52.15,3.66,0.84,-1.42,22.13,4.14,3.1,-12.64,-6.37,1.58,1.18,-11.76,13.47,92.02,69.01,-14.65,45.42,48.96,36.72
8.1,52.04,3.66,0.82,-1.21,21.64,4.14,3.11,-12.54,-7.04,1.58,1.18,-11.61,13.09,91.97,68.97,-14.55,45.14,48.05,36.03
8.25,51.85,3.66,0.82,-1.14,21.32,4.14,3.11,-12.5,-7.29,1.58,1.18,-11.7,13.08,91.89,68.92,-14.45,45.09,47.81,35.85
8.32,51.66,3.57,0.82,-1.11,21.01,4.31,3.23,-12.46,-7.46,1.65,1.24,-11.7,13.54,91.5,68.62,-14.17,45.49,49.24,36.93
8.55,51.57,3.57,0.82,-1.13,21.29,4.35,3.26,-12.53,-7.59,1.66,1.25,-11.65,13.96,91.38,68.54,-13.92,45.88,58.82,44.12
9.21,51.32,3.57,0.8,-1.37,22.53,4.38,3.29,-12.91,-6.89,1.67,1.25,-11.67,14.98,91.49,68.62,-13.54,46.75,66.48,49.86
9.42,50.94,3.57,0.8,-1.41,22.44,4.39,3.29,-13.05,-6.88,1.68,1.26,-11.78,14.01,91.47,68.6,-13.6,46.19,64.93,48.7
9.37,50.67,3.62,0.8,-1.49,22.12,4.56,3.42,-13.2,-7.76,1.75,1.31,-11.67,10.17,92.81,69.61,-13.73,45.12,70.02,52.51
9.17,50.27,3.66,0.8,-1.5,21.92,4.63,3.47,-13.06,-8.29,1.83,1.37,-12.22,6.42,92.65,69.49,-13.95,44.24,69.95,52.46
8.87,50.03,3.66,0.8,-1.38,20.88,4.67,3.5,-12.68,-9.09,1.77,1.33,-12.21,4.57,87.8,65.85,-13.88,43.13,65.84,49.38
8.59,49.53,3.57,0.8,-1.09,19.9,4.69,3.51,-12.28,-10.13,1.76,1.32,-13.02,1.81,66.41,49.81,-13.89,41.51,59.13,44.35
8.49,49.54,3.57,0.78,-0.88,19.54,4.68,3.51,-11.83,-10.88,1.69,1.27,-12.68,4.43,75.36,56.52,-13.45,43.36,60.41,45.3
8.62,49.61,3.54,0.78,-0.95,20.32,4.6,3.45,-11.72,-10.05,1.68,1.26,-11.96,7.52,88.15,66.11,-13.08,45.88,61.48,46.11
8.71,50.59,3.49,0.78,-1.11,21.26,4.55,3.41,-12.11,-8.26,1.67,1.25,-11.55,11.79,91.62,68.71,-12.93,47.34,60.61,45.45
8.56,51.1,3.5,0.78,-1.15,21.32,4.52,3.39,-11.91,-8.17,1.63,1.22,-11.49,11.77,93.73,70.3,-13.08,47.21,60.6,45.45
8.45,51.94,3.42,0.78,-1.35,22.17,4.33,3.25,-12.25,-7.35,1.63,1.22,-11.71,12.05,95.63,71.72,-13.48,47.46,60.62,45.47
8.9,52.01,3.26,0.76,-1.61,23.48,4.21,3.16,-12.78,-5.57,1.66,1.24,-11.87,14.94,96.96,72.72,-13.37,49.92,61.2,45.9
10.44,52.79,3.27,0.76,-2.03,23.24,4.11,3.08,-13.9,-7.9,1.65,1.24,-12.51,19.52,97.84,73.38,-13.34,55.17,61.26,45.95
10.24,52.43,3.27,0.76,-2.02,20.4,4.06,3.05,-13.98,-10.28,1.8,1.35,-13.99,19.33,99.73,74.79,-13.82,56.56,61.9,46.42
11.67,51.2,3.67,0.76,-1.96,19.62,3.57,2.68,-15.4,-10.06,1.8,1.35,-14.71,21.92,101.72,76.29,-14.39,60.44,61.74,46.3
13.05,51.24,3.82,0.79,-2.17,23.54,3.53,2.65,-15.92,-5.28,1.79,1.34,-13.76,31.34,101.87,76.41,-14.72,64.55,60.71,45.53
13.79,54.16,3.89,1.2,-2.52,32.63,3.52,2.64,-14.76,3.98,1.76,1.32,-13.36,37.59,102.12,76.59,-15.32,68.58,58.53,43.9
13.43,55.38,3.89,1.2,-2.37,38.51,3.46,2.6,-13.72,10.4,1.76,1.32,-12.94,42.18,102.19,76.64,-15.95,71.99,58.27,43.7
12.33,55.8,3.81,1.19,-2.35,39.42,3.39,2.54,-13,10.54,1.8,1.35,-12.2,43.63,102.19,76.64,-16.28,72.49,58.39,43.79
13.76,55.14,3.74,1.11,-2.16,38.92,3.24,2.43,-12.31,9.15,1.89,1.42,-11.43,44.4,102.36,76.77,-16.63,72.59,59.64,44.73
13.15,54.95,3.66,0.85,-1.87,38.3,3.21,2.41,-11.27,7.96,1.87,1.41,-11.4,44.02,102.39,76.8,-16.61,72.3,59.67,44.76
12.46,55.07,3.57,0.78,-1.76,38.9,3.2,2.4,-10.43,8.72,1.86,1.39,-11.23,45.28,102.35,76.76,-16.63,73.62,59.68,44.76
12.3,55,3.5,0.76,-1.7,40,3.18,2.38,-10.42,10.01,1.83,1.37,-11.3,46.55,102.11,76.58,-16.67,74.81,59.1,44.33
12.23,54.77,3.5,0.74,-1.65,40.91,3.17,2.38,-10.54,10.73,1.83,1.37,-11.42,47.68,101.91,76.43,-16.74,75.68,59.12,44.34
11.98,54.47,3.42,0.74,-1.6,41.14,3.19,2.39,-10.41,11.29,1.84,1.38,-11.51,47.93,101.92,76.44,-16.76,75.71,59.13,44.35
12.17,53.86,3.43,0.74,-1.5,41.35,3.23,2.42,-10.41,11.59,1.87,1.4,-11.62,48.34,102.06,76.54,-16.78,75.89,59.36,44.52
12.81,52.56,3.52,0.74,-1.53,39.03,3.37,2.53,-10.62,9.48,1.87,1.4,-11.62,44.67,102.4,76.8,-16.7,73.06,56.18,42.14
12.83,49.8,4.13,0.9,-0.86,32.13,3.48,2.61,-9.42,1.36,1.87,1.4,-12.46,35.13,71.98,53.98,-16.55,61.45,26.62,19.97
12.51,48.51,4.46,1.04,-0.68,28.65,3.52,2.64,-9.17,-2.05,1.8,1.35,-12.67,29.74,66.73,50.05,-16.25,55.47,24.25,18.19
12.72,46.53,5.72,1.73,0,23.5,3.52,2.64,-8.56,-8.17,1.58,1.18,-14.16,13.4,40.78,30.59,-13.8,42.7,14.61,10.96
12.63,45.51,5.87,2.68,0.13,22.92,3.45,2.59,-8.67,-8.78,1.46,1.09,-14.6,13.59,39.39,29.55,-13.87,42.55,14.09,10.56
14.63,40.92,9.84,14.61,0.29,21.85,3.45,2.59,-9.04,-9.96,1.46,1.09,-14.41,11.66,44.08,33.06,-13.69,40.8,16.49,12.37
17.36,40.2,30.28,33.71,0.47,21.29,3.56,2.67,-9.29,-8.87,1.51,1.13,-14.27,15.67,63.21,47.41,-13.1,42.69,21.51,16.13
17.51,32.71,50.91,51.86,0.95,21.41,3.83,2.87,-10.1,-6.41,1.72,1.29,-13.82,19.54,83.7,62.77,-12.45,45.8,33.64,25.23
16.67,22.32,57.46,62.3,1.03,23.15,4.44,3.33,-11.09,-3.7,1.81,1.36,-13.12,24.6,97.94,73.45,-11.81,48.82,41.37,31.03
16.56,20.98,58.35,66.13,0.63,21.76,5.36,4.02,-12.97,-4.72,1.85,1.39,-13.4,26.07,103.61,77.71,-12.32,47.84,43.22,32.42
16.42,21.03,58.09,69.03,0.6,21.59,5.36,4.02,-13.02,-4.9,1.87,1.4,-13.6,22.58,104.99,78.74,-12.45,47.18,48.55,36.41
16.41,20.97,57.84,69.69,0.56,21.16,5.35,4.01,-13.02,-5.14,1.87,1.41,-13.54,21.8,104.97,78.73,-12.52,46.52,48.71,36.53
16.38,21.01,57.45,70.51,0.55,20.78,5.34,4.01,-12.99,-5.36,1.86,1.39,-13.45,20.97,104.78,78.58,-12.48,45.96,48.64,36.48
16.14,20.7,56.91,70.47,0.51,20.59,5.33,4,-13.08,-5.53,1.85,1.39,-13.61,20.34,104.33,78.25,-12.45,45.61,48.14,36.11
16.03,20.77,56.88,70.39,0.52,20.26,5.32,3.99,-13.17,-5.61,1.83,1.37,-13.73,19.73,103.23,77.43,-12.48,45.37,47.31,35.48
15.87,21.02,56.72,69.47,0.5,20,5.3,3.98,-13.18,-5.89,1.8,1.35,-13.81,19.18,102.63,76.97,-12.5,45.08,45.92,34.44
15.66,21.19,56.59,68.8,0.52,19.65,5.3,3.97,-13.17,-6.12,1.79,1.35,-13.78,18.55,102.4,76.8,-12.54,45.08,45.83,34.37
15.72,20.89,56.45,67.88,0.53,19.45,5.25,3.94,-13.09,-5.98,1.78,1.33,-13.84,18.1,101,75.75,-12.64,44.86,45.28,33.96
15.77,20.71,56.28,67.79,0.64,18.42,5.12,3.84,-12.99,-6.91,1.73,1.3,-13.8,17.79,100.47,75.35,-12.6,44.94,44.53,33.4
15.85,20.62,56.15,67.75,1.04,16.02,4.95,3.71,-12.6,-8.76,1.63,1.22,-13.74,17.39,100.34,75.26,-12.66,44.6,43.97,32.98
15.59,20.39,55.89,67.7,1.03,15.75,4.79,3.6,-12.81,-8.87,1.53,1.15,-13.89,16.8,100.25,75.18,-12.72,44.46,43.56,32.67
15.17,21.16,56,67.3,0.9,16.07,4.79,3.6,-12.94,-8.92,1.5,1.13,-14.1,15.63,99.98,74.98,-12.74,44.15,43.16,32.37
14.93,21.15,55.98,66.97,0.84,16.6,4.79,3.6,-12.86,-8.64,1.5,1.13,-14.16,15.38,99.31,74.48,-12.73,44.13,43.14,32.36
15.89,20.86,56.83,64.96,0.67,17.12,4.79,3.59,-13.18,-8.63,1.49,1.12,-14.39,15.64,98.77,74.07,-12.91,44.05,43.15,32.36
16.11,20.72,56.67,64.72,0.64,16.97,4.78,3.59,-13.24,-8.65,1.48,1.11,-14.35,15.55,98.6,73.95,-12.9,43.95,43.15,32.36
16.27,20.36,56.12,64.72,0.61,16.65,4.69,3.51,-13.33,-8.81,1.46,1.1,-14.4,15.17,98.51,73.88,-12.95,43.61,43.11,32.33
16.16,19.87,55.29,64.92,0.62,16.59,4.67,3.51,-13.32,-8.85,1.45,1.08,-14.39,15,98.4,73.8,-12.93,43.53,43.07,32.3
16.39,19.74,54.8,65.03,0.6,16.64,4.67,3.51,-13.45,-8.91,1.45,1.09,-14.36,14.98,98.24,73.68,-12.9,43.48,42.95,32.22
16.52,19.09,53.77,65.18,0.61,16.51,4.67,3.51,-13.5,-8.95,1.44,1.08,-14.41,14.8,98.14,73.6,-12.91,43.44,42.72,32.04
16.53,19.01,53.5,65.21,0.57,16.51,4.67,3.51,-13.62,-9.01,1.44,1.08,-14.48,14.94,98.06,73.55,-12.93,43.47,42.59,31.94
16.57,18.99,53.41,65.18,0.53,16.57,4.67,3.51,-13.75,-8.86,1.44,1.08,-14.56,14.9,98.06,73.54,-12.97,43.37,42.56,31.92
16.67,19.05,53.26,65.17,0.52,16.81,4.68,3.51,-13.76,-8.75,1.44,1.08,-14.59,14.76,98.06,73.54,-13,43.35,42.43,31.83
16.75,18.93,53.01,65.17,0.48,16.9,4.69,3.51,-13.84,-8.7,1.44,1.08,-14.61,14.61,98.05,73.54,-13.03,43.21,42.42,31.82
16.85,18.87,52.86,65.3,0.45,16.96,4.69,3.51,-14,-8.64,1.44,1.08,-14.82,14.56,98.06,73.54,-13.08,43.13,42.41,31.81
16.83,18.8,52.67,65.28,0.47,16.97,4.69,3.51,-13.97,-8.7,1.43,1.07,-14.75,14.54,98,73.5,-13.03,43.17,42.38,31.78
16.53,18.94,52.64,65.07,0.47,17.06,4.69,3.51,-13.92,-8.67,1.43,1.07,-14.73,14.28,97.92,73.44,-13.02,43.19,42.21,31.66
16.41,19.33,52.63,64.62,0.45,17.13,4.67,3.51,-13.84,-8.65,1.43,1.07,-14.65,14.17,97.83,73.37,-12.99,43.37,42.08,31.56
16.37,21.1,52.73,63.78,0.38,17.18,4.67,3.5,-13.81,-8.77,1.43,1.07,-14.59,13.88,97.23,72.92,-12.92,43.34,41.94,31.46
16,24.75,52.76,52.27,0.22,16.95,4.67,3.5,-13.95,-9.17,1.43,1.07,-14.62,13.28,96.76,72.57,-13.1,43.19,41.94,31.45
16.39,28.31,40.11,16.76,0.07,17.28,4.74,3.55,-13.51,-9.34,1.5,1.12,-13.86,12.42,91.33,68.5,-13.16,42.73,42.22,31.67
16.3,30.03,30.7,11.05,-0.14,17.92,4.87,3.65,-13.13,-9.22,1.55,1.16,-13.24,10.58,88.53,66.4,-13.21,41.8,42.47,31.85
