thumb_cmc_spread,thumb_cmc_stretch,thumb_mcp_stretch,thumb_ip_stretch,index_mcp_spread,index_mcp_stretch,index_pip_stretch,index_dip_stretch,middle_mcp_spread,middle_mcp_stretch,middle_pip_stretch,middle_dip_stretch,ring_mcp_spread,ring_mcp_stretch,ring_pip_stretch,ring_dip_stretch,pinky_mcp_spread,pinky_mcp_stretch,pinky_pip_stretch,pinky_dip_stretch
27.53,4.9,35.12,28.86,-1.72,32.23,4.15,3.11,-8.66,25.85,0.85,0.64,-12.54,49.69,72.83,54.62,-11.46,57.65,77.7,58.28
27.6,5.19,35.12,28.88,-1.72,32.21,4.15,3.11,-8.64,25.91,0.85,0.64,-12.52,49.73,72.8,54.6,-11.46,57.68,77.71,58.28
27.7,5.38,35.12,28.86,-1.7,32.22,4.15,3.11,-8.61,25.9,0.85,0.64,-12.57,49.72,72.76,54.57,-11.48,57.69,77.64,58.23
27.66,5.43,35.22,28.86,-1.68,32.22,4.15,3.11,-8.63,25.82,0.85,0.64,-12.56,49.67,72.71,54.53,-11.48,57.69,77.64,58.23
27.65,5.35,35.12,28.86,-1.7,32.2,4.15,3.11,-8.64,25.85,0.85,0.64,-12.58,49.66,72.77,54.58,-11.48,57.66,77.61,58.21
27.66,5.31,35.12,28.86,-1.71,32.22,4.15,3.11,-8.63,25.85,0.85,0.64,-12.59,49.67,72.77,54.58,-11.5,57.68,77.64,58.23
27.65,5.32,35.12,28.86,-1.71,32.21,4.15,3.11,-8.61,25.87,0.85,0.64,-12.58,49.65,72.77,54.57,-11.49,57.7,77.64,58.23
27.66,5.29,35.12,28.86,-1.72,32.24,4.15,3.11,-8.62,25.9,0.85,0.64,-12.59,49.61,72.8,54.6,-11.5,57.68,77.64,58.23
27.66,5.24,35.12,28.86,-1.73,32.25,4.15,3.11,-8.6,25.92,0.85,0.64,-12.61,49.59,72.77,54.58,-11.51,57.69,77.64,58.23
27.65,5.18,35.12,28.86,-1.74,32.25,4.15,3.11,-8.58,25.93,0.85,0.64,-12.61,49.57,72.77,54.58,-11.52,57.68,77.64,58.23
27.63,5.14,35.12,28.86,-1.75,32.25,4.15,3.11,-8.57,25.97,0.85,0.64,-12.62,49.61,72.83,54.62,-11.53,57.71,77.58,58.18
27.64,5.14,35.12,28.86,-1.76,32.25,4.15,3.11,-8.56,25.98,0.85,0.64,-12.63,49.56,72.83,54.62,-11.53,57.7,77.58,58.18
27.64,5.1,35.12,28.86,-1.76,32.25,4.15,3.11,-8.55,26.01,0.85,0.64,-12.63,49.52,72.78,54.58,-11.53,57.69,77.58,58.18
27.63,5.02,35.12,28.86,-1.77,32.28,4.15,3.11,-8.53,26.01,0.85,0.64,-12.65,49.57,72.78,54.59,-11.55,57.72,77.58,58.18
27.61,5.02,35.12,28.86,-1.78,32.27,4.15,3.11,-8.52,26,0.85,0.64,-12.65,49.56,72.84,54.63,-11.55,57.74,77.58,58.18
27.64,4.94,35.02,28.87,-1.78,32.27,4.15,3.11,-8.5,26.02,0.85,0.64,-12.65,49.51,72.84,54.63,-11.57,57.74,77.58,58.18
27.63,4.95,35.02,28.88,-1.79,32.26,4.15,3.11,-8.5,26.03,0.85,0.64,-12.65,49.49,72.72,54.54,-11.56,57.72,77.58,58.18
27.6,4.91,35.02,28.88,-1.8,32.24,4.15,3.11,-8.46,26.01,0.85,0.64,-12.66,49.5,72.73,54.55,-11.57,57.73,77.58,58.18
27.59,4.91,35.02,28.87,-1.81,32.21,4.15,3.11,-8.45,26.03,0.85,0.64,-12.66,49.48,72.73,54.55,-11.57,57.73,77.55,58.16
27.58,4.8,34.91,28.86,-1.81,32.22,4.15,3.11,-8.42,26.04,0.85,0.64,-12.67,49.47,72.78,54.59,-11.57,57.73,77.51,58.14
27.56,4.78,34.91,28.86,-1.81,32.19,4.15,3.11,-8.41,26.07,0.85,0.64,-12.67,49.5,72.73,54.55,-11.56,57.74,77.58,58.18
27.56,4.71,34.86,28.86,-1.82,32.2,4.16,3.12,-8.38,26.08,0.85,0.64,-12.68,49.54,72.73,54.55,-11.57,57.77,77.58,58.18
27.53,4.58,34.81,28.86,-1.85,32.18,4.16,3.12,-8.38,26.04,0.85,0.64,-12.68,49.48,72.67,54.5,-11.59,57.77,77.51,58.14
27.49,4.55,34.81,28.86,-1.86,32.14,4.14,3.11,-8.38,26.02,0.85,0.64,-12.68,49.48,72.41,54.3,-11.6,57.78,77.51,58.14
27.43,4.54,34.91,28.86,-1.86,32.11,4.15,3.11,-8.35,26,0.85,0.64,-12.68,49.45,72.31,54.23,-11.61,57.76,77.51,58.13
27.4,4.54,34.91,28.86,-1.87,32.13,4.15,3.11,-8.33,26.06,0.85,0.64,-12.68,49.47,72.25,54.19,-11.61,57.75,77.51,58.14
27.37,4.54,34.91,28.86,-1.88,32.11,4.15,3.11,-8.32,26.09,0.85,0.64,-12.68,49.49,72.25,54.19,-11.61,57.75,77.48,58.11
27.32,4.51,34.86,28.86,-1.88,32.07,4.15,3.11,-8.25,26.1,0.85,0.64,-12.68,49.46,72.25,54.19,-11.62,57.74,77.52,58.14
27.28,4.47,34.81,28.86,-1.89,32.05,4.15,3.11,-8.25,26.08,0.85,0.64,-12.7,49.5,72.25,54.19,-11.62,57.76,77.52,58.14
27.23,4.44,34.81,28.86,-1.91,32.04,4.15,3.11,-8.27,26.09,0.85,0.64,-12.71,49.5,72.25,54.19,-11.64,57.78,77.49,58.12
27.22,4.44,34.81,28.86,-1.92,32.03,4.14,3.11,-8.24,26.08,0.85,0.64,-12.71,49.5,72.25,54.19,-11.64,57.77,77.46,58.09
27.19,4.41,34.81,28.86,-1.93,32.03,4.14,3.1,-8.23,26.08,0.85,0.64,-12.72,49.5,72.25,54.19,-11.65,57.78,77.46,58.09
27.16,4.4,34.81,28.86,-1.93,32.04,4.14,3.1,-8.23,26.09,0.85,0.64,-12.74,49.49,72.25,54.19,-11.66,57.78,77.46,58.09
27.12,4.34,34.81,28.86,-1.97,32.03,4.14,3.1,-8.24,26.08,0.85,0.64,-12.76,49.51,72.26,54.19,-11.68,57.82,77.46,58.09
27.13,4.31,34.81,28.87,-1.97,32.05,4.14,3.1,-8.22,26.1,0.85,0.64,-12.76,49.55,72.23,54.17,-11.69,57.83,77.46,58.09
27.16,4.24,34.72,28.87,-1.98,32.1,4.14,3.11,-8.21,26.17,0.85,0.64,-12.77,49.53,72.2,54.15,-11.7,57.85,77.46,58.09
27.18,4.18,34.72,28.88,-1.99,32.12,4.15,3.11,-8.2,26.18,0.85,0.64,-12.78,49.55,72.2,54.15,-11.71,57.86,77.46,58.09
27.17,4.11,34.72,28.87,-2,32.12,4.15,3.11,-8.2,26.19,0.85,0.64,-12.79,49.52,72.26,54.2,-11.72,57.84,77.45,58.09
27.17,4.08,34.72,28.86,-2.01,32.12,4.15,3.11,-8.17,26.21,0.85,0.64,-12.79,49.51,72.29,54.22,-11.71,57.84,77.45,58.09
27.18,4.07,34.72,28.86,-2.01,32.12,4.14,3.1,-8.15,26.23,0.86,0.65,-12.79,49.5,72.26,54.2,-11.72,57.86,77.42,58.07
27.21,4.04,34.72,28.86,-2.03,32.15,4.14,3.1,-8.16,26.26,0.85,0.64,-12.8,49.53,72.21,54.16,-11.74,57.91,77.39,58.04
27.18,4,34.72,28.86,-2.05,32.12,4.14,3.1,-8.16,26.27,0.85,0.64,-12.8,49.51,72.21,54.16,-11.74,57.9,77.39,58.04
27.2,3.98,34.72,28.86,-2.05,32.13,4.14,3.1,-8.14,26.29,0.85,0.64,-12.8,49.49,72.21,54.16,-11.74,57.91,77.39,58.04
27.21,3.87,34.62,28.86,-2.06,32.13,4.14,3.1,-8.13,26.33,0.85,0.64,-12.81,49.49,72.21,54.16,-11.75,57.93,77.42,58.06
27.23,3.88,34.71,28.86,-2.07,32.15,4.14,3.1,-8.12,26.36,0.85,0.64,-12.82,49.54,72.21,54.16,-11.76,57.98,77.45,58.09
27.24,3.84,34.72,28.86,-2.08,32.15,4.14,3.1,-8.12,26.36,0.85,0.64,-12.83,49.51,72.27,54.2,-11.78,57.99,77.45,58.09
27.23,3.85,34.72,28.86,-2.09,32.13,4.14,3.1,-8.11,26.38,0.85,0.64,-12.83,49.52,72.22,54.16,-11.79,58,77.42,58.06
27.25,3.81,34.72,28.87,-2.09,32.17,4.14,3.1,-8.1,26.42,0.86,0.64,-12.84,49.56,72.22,54.16,-11.79,58.03,77.38,58.04
27.24,3.79,34.71,28.86,-2.09,32.16,4.14,3.1,-8.09,26.41,0.85,0.64,-12.85,49.55,72.22,54.16,-11.8,58.05,77.38,58.04
27.23,3.77,34.72,28.86,-2.09,32.16,4.14,3.1,-8.05,26.4,0.85,0.64,-12.84,49.5,72.22,54.16,-11.8,58.03,77.35,58.01
27.24,3.68,34.62,28.86,-2.1,32.16,4.14,3.1,-8.06,26.43,0.85,0.64,-12.85,49.49,72.22,54.16,-11.8,58.02,77.32,57.99
27.27,3.53,34.5,28.87,-2.11,32.17,4.14,3.1,-8.05,26.47,0.86,0.64,-12.85,49.49,72.22,54.17,-11.81,58.04,77.31,57.99
27.26,3.57,34.62,28.88,-2.1,32.14,4.14,3.1,-8.04,26.47,0.85,0.64,-12.85,49.53,72.22,54.17,-11.81,58.03,77.31,57.99
27.26,3.53,34.62,28.86,-2.1,32.1,4.14,3.1,-8.02,26.45,0.85,0.64,-12.85,49.51,72.22,54.17,-11.81,58.01,77.31,57.98
27.25,3.39,34.5,28.86,-2.1,32.06,4.14,3.1,-8.01,26.46,0.86,0.64,-12.85,49.45,72.23,54.17,-11.82,57.99,77.38,58.03
27.27,3.34,34.5,28.87,-2.11,32.05,4.14,3.1,-8.01,26.46,0.85,0.64,-12.86,49.46,72.23,54.17,-11.83,58.02,77.38,58.03
27.24,3.37,34.56,28.86,-2.1,31.91,4.14,3.1,-7.99,26.41,0.86,0.64,-12.86,49.43,72.23,54.17,-11.83,58,77.31,57.98
27.22,3.4,34.62,28.86,-2.08,31.79,4.14,3.1,-7.97,26.36,0.86,0.64,-12.87,49.43,72.21,54.16,-11.84,58.02,77.31,57.98
27.13,3.43,34.61,28.86,-2.1,31.74,4.13,3.1,-7.96,26.28,0.85,0.64,-12.88,49.36,72.24,54.18,-11.84,58,77.32,57.99
27.07,3.44,34.62,28.86,-2.1,31.74,4.13,3.1,-7.95,26.26,0.85,0.64,-12.89,49.37,72.24,54.18,-11.83,58.02,77.32,57.99
27.01,3.43,34.62,28.86,-2.12,31.72,4.12,3.09,-7.95,26.27,0.85,0.64,-12.89,49.35,72.24,54.18,-11.84,58.01,77.32,57.99
26.94,3.43,34.62,28.86,-2.13,31.7,4.13,3.1,-7.93,26.29,0.85,0.64,-12.9,49.36,72.24,54.18,-11.83,58,77.32,57.99
26.89,3.31,34.5,28.86,-2.14,31.66,4.13,3.1,-7.91,26.29,0.85,0.64,-12.91,49.41,72.24,54.18,-11.83,58.01,77.32,57.99
26.86,3.31,34.51,28.86,-2.14,31.59,4.13,3.1,-7.89,26.27,0.85,0.64,-12.92,49.45,72.18,54.14,-11.85,58.03,77.33,57.99
26.8,3.42,34.62,28.86,-2.12,31.45,4.13,3.1,-7.88,26.2,0.85,0.64,-12.92,49.43,72.24,54.18,-11.84,58.04,77.33,57.99
26.79,3.43,34.62,28.88,-2.13,31.44,4.13,3.1,-7.86,26.21,0.85,0.64,-12.95,49.51,72.23,54.18,-11.85,58.09,77.33,58
26.76,3.41,34.62,28.88,-2.14,31.4,4.13,3.1,-7.85,26.14,0.85,0.64,-12.94,49.52,72.23,54.18,-11.83,58.07,77.27,57.95
26.75,3.37,34.62,28.88,-2.14,31.36,4.12,3.09,-7.84,26.13,0.85,0.64,-12.96,49.55,72.18,54.14,-11.84,58.06,77.26,57.95
26.74,3.35,34.62,28.86,-2.15,31.38,4.12,3.09,-7.83,26.14,0.85,0.64,-12.96,49.58,72.21,54.16,-11.85,58.08,77.33,58
26.74,3.35,34.62,28.86,-2.17,31.4,4.12,3.09,-7.82,26.16,0.85,0.64,-12.96,49.56,72.23,54.18,-11.85,58.07,77.33,58
26.74,3.39,34.71,28.86,-2.17,31.41,4.12,3.09,-7.79,26.16,0.85,0.64,-12.97,49.6,72.24,54.18,-11.85,58.07,77.26,57.95
26.74,3.29,34.62,28.86,-2.18,31.42,4.12,3.09,-7.81,26.21,0.85,0.64,-12.97,49.61,72.24,54.18,-11.86,58.05,77.33,57.99
26.75,3.25,34.62,28.86,-2.2,31.45,4.13,3.1,-7.83,26.26,0.85,0.64,-12.99,49.63,72.24,54.18,-11.87,58.07,77.32,57.99
26.77,3.22,34.62,28.86,-2.2,31.47,4.13,3.1,-7.82,26.3,0.85,0.64,-12.99,49.65,72.24,54.18,-11.87,58.08,77.32,57.99
26.76,3.15,34.56,28.86,-2.21,31.45,4.12,3.09,-7.8,26.3,0.85,0.64,-13,49.58,72.27,54.2,-11.87,58.02,77.32,57.99
26.75,3.08,34.5,28.86,-2.22,31.45,4.12,3.09,-7.79,26.28,0.85,0.64,-13,49.6,72.24,54.18,-11.87,57.99,77.32,57.99
26.75,3.03,34.5,28.86,-2.24,31.5,4.12,3.09,-7.77,26.28,0.85,0.64,-13.01,49.6,72.19,54.14,-11.87,57.98,77.32,57.99
26.75,3.02,34.5,28.86,-2.25,31.52,4.12,3.09,-7.76,26.31,0.85,0.64,-13.01,49.62,72.19,54.14,-11.87,57.99,77.32,57.99
26.76,2.95,34.46,28.86,-2.26,31.5,4.12,3.09,-7.74,26.33,0.85,0.64,-13.02,49.63,72.19,54.14,-11.88,57.97,77.32,57.99
26.75,2.98,34.51,28.86,-2.26,31.5,4.13,3.1,-7.74,26.33,0.85,0.64,-13.03,49.64,72.19,54.14,-11.88,57.97,77.32,57.99
26.77,2.95,34.5,28.88,-2.27,31.54,4.12,3.09,-7.74,26.36,0.85,0.64,-13.03,49.64,72.25,54.18,-11.89,57.98,77.26,57.94
26.76,2.9,34.5,28.86,-2.28,31.52,4.12,3.09,-7.73,26.34,0.85,0.64,-13.03,49.61,72.19,54.14,-11.88,57.96,77.29,57.96
26.76,2.86,34.5,28.86,-2.28,31.52,4.12,3.09,-7.71,26.35,0.85,0.64,-13.03,49.58,72.2,54.15,-11.88,57.97,77.25,57.94
26.72,2.84,34.5,28.86,-2.29,31.46,4.12,3.09,-7.7,26.34,0.85,0.64,-13.04,49.54,72.17,54.13,-11.89,57.93,77.26,57.94
26.71,2.79,34.5,28.87,-2.3,31.48,4.12,3.09,-7.69,26.32,0.85,0.64,-13.05,49.48,72.2,54.15,-11.91,57.92,77.26,57.94
26.68,2.73,34.46,28.86,-2.31,31.44,4.12,3.09,-7.68,26.3,0.86,0.65,-13.05,49.45,72.2,54.15,-11.9,57.9,77.26,57.94
26.69,2.75,34.5,28.86,-2.32,31.46,4.12,3.09,-7.66,26.35,0.85,0.64,-13.05,49.45,72.15,54.11,-11.9,57.93,77.26,57.94
26.7,2.67,34.46,28.84,-2.32,31.47,4.12,3.09,-7.67,26.38,0.85,0.64,-13.06,49.46,72.15,54.12,-11.92,57.94,77.26,57.94
26.7,2.62,34.41,28.86,-2.33,31.46,4.13,3.1,-7.66,26.4,0.85,0.64,-13.06,49.44,72.15,54.12,-11.93,57.92,77.25,57.94
26.69,2.66,34.5,28.86,-2.33,31.46,4.13,3.1,-7.62,26.42,0.85,0.64,-13.06,49.42,72.16,54.12,-11.93,57.92,77.19,57.89
26.68,2.64,34.5,28.86,-2.33,31.38,4.13,3.1,-7.61,26.35,0.85,0.64,-13.08,49.39,72.21,54.16,-11.93,57.9,77.25,57.94
26.7,2.56,34.46,28.84,-2.33,31.36,4.12,3.09,-7.61,26.32,0.85,0.64,-13.09,49.4,72.16,54.12,-11.94,57.93,77.25,57.94
26.71,2.47,34.41,28.86,-2.34,31.38,4.12,3.09,-7.6,26.33,0.85,0.64,-13.09,49.46,72.16,54.12,-11.94,57.97,77.19,57.89
26.71,2.44,34.41,28.83,-2.34,31.38,4.12,3.09,-7.57,26.33,0.85,0.64,-13.1,49.41,72.11,54.08,-11.95,57.96,77.19,57.89
26.7,2.42,34.41,28.8,-2.35,31.37,4.12,3.09,-7.56,26.37,0.85,0.64,-13.1,49.41,72.11,54.08,-11.96,57.97,77.09,57.82
26.68,2.5,34.5,28.81,-2.36,31.37,4.12,3.09,-7.57,26.38,0.85,0.64,-13.1,49.42,72.22,54.16,-11.97,58,76.9,57.68
26.66,2.49,34.5,28.84,-2.36,31.36,4.12,3.09,-7.56,26.37,0.85,0.64,-13.1,49.42,72.17,54.12,-11.97,58,76.9,57.68
26.66,2.43,34.46,28.86,-2.37,31.36,4.12,3.09,-7.53,26.38,0.85,0.64,-13.1,49.41,72.17,54.13,-11.98,58,76.9,57.68
26.65,2.45,34.5,28.86,-2.37,31.36,4.12,3.09,-7.53,26.35,0.85,0.64,-13.11,49.4,72.17,54.13,-11.98,58,76.84,57.63
26.67,2.3,34.41,28.86,-2.37,31.36,4.12,3.09,-7.54,26.38,0.84,0.63,-13.11,49.4,72.17,54.13,-11.98,58,76.9,57.68
26.64,2.32,34.5,28.86,-2.37,31.34,4.12,3.09,-7.54,26.37,0.84,0.63,-13.12,49.41,72.18,54.13,-12,58.02,76.9,57.68
26.56,2.31,34.5,28.86,-2.37,31.12,4.12,3.09,-7.53,26.25,0.85,0.64,-13.13,49.36,72.18,54.13,-12,57.98,76.84,57.63
26.54,2.35,34.51,28.86,-2.37,30.99,4.12,3.09,-7.51,26.12,0.85,0.64,-13.14,49.35,72.18,54.13,-11.99,57.96,76.84,57.63
26.51,2.41,34.62,28.86,-2.38,30.93,4.12,3.09,-7.51,26.13,0.84,0.63,-13.15,49.43,72.18,54.13,-12,58.04,76.84,57.63
26.5,2.4,34.62,28.86,-2.38,30.83,4.12,3.09,-7.5,26.09,0.84,0.63,-13.16,49.41,72.18,54.13,-12,58.06,76.84,57.63
26.5,2.36,34.62,28.86,-2.39,30.84,4.11,3.08,-7.5,26.14,0.84,0.63,-13.17,49.47,72.18,54.13,-12.01,58.12,76.84,57.63
26.45,2.36,34.62,28.86,-2.41,30.79,4.11,3.08,-7.49,26.12,0.84,0.63,-13.18,49.47,72.18,54.14,-12.02,58.13,76.91,57.68
26.45,2.32,34.62,28.86,-2.42,30.85,4.12,3.09,-7.5,26.16,0.84,0.63,-13.18,49.51,72.18,54.14,-12.03,58.19,76.88,57.66
26.45,2.29,34.62,28.86,-2.43,30.84,4.12,3.09,-7.51,26.17,0.84,0.63,-13.19,49.51,72.13,54.1,-12.04,58.22,76.85,57.63
26.42,2.29,34.56,28.86,-2.44,30.83,4.11,3.08,-7.49,26.21,0.84,0.63,-13.19,49.5,72.13,54.1,-12.05,58.24,76.85,57.64
26.41,2.23,34.5,28.86,-2.47,30.84,4.11,3.08,-7.49,26.24,0.84,0.63,-13.21,49.49,72.18,54.14,-12.06,58.26,76.85,57.64
26.37,2.12,34.51,28.86,-2.48,30.83,4.11,3.08,-7.5,26.23,0.84,0.63,-13.22,49.47,72.19,54.14,-12.07,58.25,76.82,57.61
26.37,2.18,34.56,28.77,-2.47,30.9,4.11,3.08,-7.46,26.27,0.84,0.63,-13.21,49.47,72.18,54.14,-12.07,58.26,76.78,57.59
26.31,2.16,34.62,28.75,-2.49,30.92,4.11,3.08,-7.44,26.25,0.84,0.63,-13.22,49.43,72.19,54.14,-12.08,58.24,76.79,57.59
26.31,2.11,34.67,28.74,-2.5,30.98,4.11,3.08,-7.43,26.23,0.84,0.63,-13.24,49.44,72.22,54.17,-12.1,58.26,76.82,57.61
26.29,2.01,34.62,28.74,-2.52,31.02,4.11,3.08,-7.41,26.23,0.84,0.63,-13.23,49.45,72.2,54.15,-12.1,58.25,76.85,57.63
26.3,1.91,34.62,28.74,-2.53,31.08,4.1,3.08,-7.38,26.25,0.84,0.63,-13.23,49.44,72.2,54.15,-12.12,58.27,76.84,57.63
26.31,1.92,34.62,28.74,-2.54,31.07,4.11,3.08,-7.39,26.26,0.84,0.63,-13.23,49.44,72.2,54.15,-12.12,58.28,76.84,57.63
26.29,1.88,34.62,28.74,-2.53,31.02,4.11,3.08,-7.36,26.25,0.84,0.63,-13.24,49.41,72.2,54.15,-12.12,58.26,76.84,57.63
26.28,1.91,34.71,28.74,-2.53,31.03,4.11,3.08,-7.36,26.1,0.84,0.63,-13.24,49.41,72.21,54.15,-12.13,58.28,76.84,57.63
26.27,1.9,34.71,28.74,-2.54,31.01,4.11,3.08,-7.81,26.07,0.84,0.63,-13.25,49.4,72.18,54.14,-12.14,58.29,76.84,57.63
26.26,1.83,34.62,28.74,-2.54,31.02,4.11,3.08,-8.05,25.97,0.84,0.63,-13.26,49.36,72.16,54.12,-12.14,58.3,76.85,57.63
26.22,1.78,34.62,28.74,-2.55,30.98,4.11,3.08,-8.27,25.87,0.83,0.62,-13.28,49.31,72.16,54.12,-12.16,58.29,76.78,57.59
26.21,1.75,34.67,28.74,-2.55,30.96,4.11,3.08,-8.57,25.77,0.84,0.63,-13.28,49.32,72.22,54.16,-12.17,58.3,76.78,57.59
26.16,1.73,34.72,28.77,-2.56,30.95,4.11,3.08,-8.86,25.63,0.84,0.63,-13.28,49.31,72.2,54.15,-12.17,58.31,76.78,57.59
26.12,1.72,34.72,28.77,-2.57,30.92,4.11,3.08,-8.85,25.63,0.84,0.63,-13.28,49.27,72.23,54.17,-12.17,58.27,76.78,57.59
26.12,1.7,34.72,28.8,-2.58,30.91,4.11,3.08,-9,25.57,0.84,0.63,-13.3,49.26,72.23,54.17,-12.18,58.28,76.75,57.56
26.12,1.66,34.72,28.8,-2.58,30.92,4.1,3.07,-9.24,25.48,0.84,0.63,-13.3,49.28,72.21,54.15,-12.18,58.3,76.72,57.54
26.09,1.66,34.72,28.81,-2.59,30.87,4.1,3.07,-9.27,25.41,0.84,0.63,-13.3,49.25,72.23,54.17,-12.18,58.3,76.78,57.59
26.06,1.67,34.72,28.83,-2.59,30.86,4.1,3.07,-9.36,25.34,0.84,0.63,-13.3,49.24,72.23,54.18,-12.18,58.3,76.79,57.59
26.06,1.64,34.72,28.8,-2.59,30.86,4.11,3.08,-9.35,25.39,0.84,0.63,-13.32,49.25,72.23,54.18,-12.19,58.31,76.79,57.59
26.04,1.58,34.72,28.8,-2.6,30.84,4.11,3.08,-9.4,25.33,0.84,0.63,-13.32,49.25,72.19,54.14,-12.19,58.32,76.78,57.59
25.99,1.55,34.72,28.83,-2.61,30.81,4.11,3.08,-9.53,25.26,0.84,0.63,-13.32,49.23,72.19,54.14,-12.2,58.28,76.79,57.59
25.98,1.51,34.72,28.8,-2.62,30.81,4.11,3.08,-9.61,25.22,0.84,0.63,-13.32,49.2,72.19,54.14,-12.2,58.27,76.79,57.59
25.97,1.49,34.72,28.79,-2.63,30.84,4.11,3.08,-9.66,25.22,0.83,0.62,-13.34,49.19,72.22,54.17,-12.2,58.28,76.79,57.59
25.96,1.41,34.72,28.77,-2.64,30.84,4.11,3.08,-9.71,25.21,0.84,0.63,-13.35,49.2,72.28,54.21,-12.22,58.31,76.79,57.59
25.94,1.39,34.72,28.77,-2.64,30.86,4.11,3.08,-9.7,25.22,0.84,0.63,-13.35,49.2,72.31,54.23,-12.22,58.3,76.79,57.59
25.96,1.36,34.72,28.74,-2.65,30.88,4.11,3.08,-9.75,25.2,0.84,0.63,-13.35,49.19,72.25,54.19,-12.22,58.29,76.79,57.59
25.96,1.3,34.72,28.74,-2.65,30.89,4.11,3.08,-9.79,25.18,0.84,0.63,-13.37,49.2,72.2,54.15,-12.23,58.29,76.72,57.54
25.97,1.27,34.72,28.75,-2.66,30.89,4.11,3.08,-9.79,25.15,0.84,0.63,-13.38,49.22,72.21,54.15,-12.24,58.31,76.72,57.54
25.98,1.28,34.72,28.74,-2.67,30.91,4.11,3.08,-9.84,25.12,0.84,0.63,-13.39,49.25,72.2,54.15,-12.24,58.32,76.72,57.54
25.99,1.22,34.72,28.74,-2.69,30.87,4.11,3.08,-9.93,25.04,0.84,0.63,-13.38,49.24,72.23,54.17,-12.24,58.27,76.78,57.59
26.02,1.17,34.67,28.74,-2.7,30.92,4.11,3.08,-9.92,25.1,0.84,0.63,-13.4,49.28,72.26,54.19,-12.25,58.28,76.78,57.59
26.02,1.11,34.71,28.74,-2.7,30.93,4.11,3.08,-9.95,25.09,0.84,0.63,-13.42,49.32,72.21,54.16,-12.25,58.25,76.75,57.56
26.03,1.05,34.72,28.76,-2.72,30.95,4.11,3.08,-10,25.1,0.84,0.63,-13.42,49.34,72.21,54.16,-12.26,58.24,76.71,57.54
26.06,0.93,34.62,28.76,-2.71,31.01,4.11,3.08,-9.96,25.14,0.84,0.63,-13.43,49.36,72.19,54.14,-12.26,58.24,76.71,57.53
26.06,0.9,34.66,28.74,-2.72,30.98,4.11,3.08,-9.98,25.14,0.84,0.63,-13.44,49.36,72.27,54.2,-12.27,58.24,76.71,57.53
26.09,0.87,34.72,28.72,-2.74,30.99,4.11,3.08,-10.01,25.12,0.84,0.63,-13.46,49.39,72.22,54.16,-12.28,58.22,76.71,57.53
26.05,0.83,34.72,28.72,-2.76,30.99,4.11,3.08,-10,25.14,0.84,0.63,-13.46,49.38,72.22,54.17,-12.28,58.2,76.71,57.53
26.07,0.81,34.72,28.74,-2.76,31.04,4.11,3.08,-9.98,25.16,0.84,0.63,-13.46,49.4,72.2,54.15,-12.29,58.21,76.64,57.48
26.06,0.71,34.62,28.74,-2.75,31.01,4.11,3.08,-9.97,25.18,0.84,0.63,-13.47,49.39,72.17,54.13,-12.29,58.19,76.71,57.53
26.01,0.73,34.71,28.74,-2.76,31,4.11,3.08,-9.97,25.16,0.84,0.63,-13.48,49.39,72.18,54.13,-12.31,58.17,76.65,57.48
25.98,0.71,34.67,28.69,-2.76,30.98,4.11,3.08,-9.95,25.18,0.84,0.63,-13.48,49.4,72.17,54.13,-12.3,58.17,76.65,57.49
25.93,0.68,34.62,28.69,-2.76,31,4.11,3.08,-9.93,25.21,0.84,0.63,-13.49,49.39,72.17,54.13,-12.32,58.19,76.65,57.49
25.87,0.69,34.62,28.72,-2.76,30.95,4.11,3.08,-9.91,25.21,0.84,0.63,-13.5,49.37,72.23,54.17,-12.32,58.16,76.65,57.49
25.81,0.69,34.62,28.72,-2.76,30.96,4.11,3.08,-9.89,25.2,0.84,0.63,-13.5,49.36,72.18,54.13,-12.32,58.16,76.65,57.49
25.79,0.68,34.62,28.72,-2.76,30.96,4.11,3.08,-9.88,25.21,0.84,0.63,-13.51,49.36,72.21,54.15,-12.33,58.16,76.65,57.49
25.7,0.75,34.72,28.72,-2.77,30.89,4.11,3.08,-9.86,25.18,0.84,0.63,-13.51,49.33,72.18,54.14,-12.33,58.15,76.66,57.49
25.68,0.72,34.72,28.7,-2.77,30.91,4.11,3.08,-9.84,25.22,0.84,0.63,-13.51,49.32,72.18,54.14,-12.33,58.13,76.69,57.52
25.63,0.59,34.72,28.69,-2.78,30.87,4.11,3.08,-9.83,25.22,0.84,0.63,-13.53,49.32,72.22,54.16,-12.35,58.13,76.66,57.49
25.58,0.57,34.72,28.73,-2.79,30.85,4.11,3.08,-9.82,25.22,0.84,0.63,-13.54,49.31,72.2,54.15,-12.35,58.14,76.66,57.49
25.49,0.66,34.81,28.72,-2.8,30.79,4.11,3.08,-9.8,25.19,0.84,0.63,-13.54,49.28,72.2,54.15,-12.35,58.13,76.66,57.5
25.48,0.66,34.81,28.69,-2.8,30.81,4.11,3.08,-9.79,25.23,0.84,0.63,-13.55,49.27,72.2,54.15,-12.35,58.12,76.66,57.5
25.46,0.66,34.81,28.71,-2.81,30.79,4.11,3.08,-9.78,25.22,0.84,0.63,-13.55,49.28,72.2,54.15,-12.35,58.13,76.66,57.5
