thumb_cmc_spread,thumb_cmc_stretch,thumb_mcp_stretch,thumb_ip_stretch,index_mcp_spread,index_mcp_stretch,index_pip_stretch,index_dip_stretch,middle_mcp_spread,middle_mcp_stretch,middle_pip_stretch,middle_dip_stretch,ring_mcp_spread,ring_mcp_stretch,ring_pip_stretch,ring_dip_stretch,pinky_mcp_spread,pinky_mcp_stretch,pinky_pip_stretch,pinky_dip_stretch
25.29,54.3,0.45,0.09,0,89.62,80.68,60.51,-6.04,88.97,77.15,57.86,-12.61,89.6,86.18,64.64,-23.47,71.5,88.24,66.18
26.83,53.53,0.56,0.11,0,89.62,81.76,61.32,-6.04,88.77,76.93,57.7,-12.61,89.6,85.96,64.47,-22.5,67.51,88.14,66.11
26.32,52.9,0.69,0.12,0,89.62,81.76,61.32,-6.04,88.69,76.87,57.65,-12.61,89.6,85.93,64.45,-22.12,65.35,88.17,66.13
28.5,52.65,0.8,0.14,0,89.62,82.97,62.23,-6.04,89.05,76.76,57.57,-12.61,89.6,85.68,64.26,-23.82,71.46,88.3,66.22
28.76,52.58,0.8,0.17,0,89.62,83.03,62.28,-6.04,89.02,76.76,57.57,-12.61,89.6,85.49,64.12,-23.7,71.18,88.24,66.18
29.11,52.66,0.79,0.16,0,89.62,83.32,62.49,-6.04,89.02,76.7,57.53,-12.61,89.6,85.43,64.07,-23.69,71.38,88.17,66.13
29.16,52.5,0.69,0.17,0,89.62,83.35,62.51,-6.04,88.89,76.53,57.4,-12.61,89.6,85.37,64.03,-23.68,71.45,88.11,66.08
29.52,52.97,0.8,0.17,0,89.62,83.48,62.61,-6.04,88.85,76.7,57.53,-12.61,89.6,84.81,63.61,-23.68,71.57,88.18,66.13
30.27,53.73,0.79,0.16,0,89.62,83.54,62.65,-6.04,88.83,76.65,57.49,-12.61,89.6,84.75,63.56,-23.66,71.92,88.17,66.13
30.6,53.93,0.69,0.16,0,89.62,84.02,63.02,-6.04,88.62,76.65,57.49,-12.61,89.6,84.75,63.56,-23.59,71.68,88.02,66.01
30.48,54.16,0.62,0.16,0,89.62,83.76,62.82,-6.04,88.54,76.96,57.72,-12.61,89.6,84.87,63.65,-23.62,71.8,87.99,65.99
32.52,54.79,0.51,0.15,0,89.62,82.97,62.23,-6.04,88.22,77.1,57.82,-12.61,89.6,84.93,63.7,-23.7,70.86,88,66
32.07,55.16,0.56,0.14,0,89.62,82.69,62.01,-6.04,88.14,77.1,57.82,-12.61,89.6,85.56,64.17,-23.68,70.58,88.02,66.02
31.81,54.99,0.56,0.13,0,89.62,82.53,61.89,-6.04,88.01,77.21,57.91,-12.61,89.6,86,64.5,-23.74,70.06,88.05,66.04
33.32,54.12,0.57,0.12,0,89.62,82.34,61.75,-6.04,88.03,77.69,58.26,-12.61,89.6,86.25,64.68,-23.77,71.28,88.01,66
34.13,53.92,0.69,0.12,0,89.62,82.08,61.56,-6.04,87.99,77.6,58.2,-12.61,89.6,86.24,64.68,-23.83,71.01,88,66
34.18,53.24,0.57,0.12,0,89.62,81.64,61.23,-6.04,87.81,77.74,58.31,-12.61,89.6,86.43,64.83,-23.85,70.43,88.04,66.03
34.91,52.41,0.57,0.1,0,89.62,81.39,61.04,-6.04,87.74,77.68,58.26,-12.61,89.6,86.31,64.74,-23.82,69.45,88,66
33.63,49.99,0.74,0.14,0,89.62,80.66,60.49,-6.04,87.79,77.46,58.09,-12.61,89.6,86.65,64.99,-24.09,70.89,87.99,65.99
33.93,48.71,0.57,0.12,0,89.62,80.04,60.03,-6.04,87.75,77.46,58.09,-12.61,89.6,86.62,64.97,-24.16,73.07,88,66
33.4,48.53,0.74,0.09,0,89.62,79.8,59.85,-6.04,87.7,77.4,58.05,-12.61,89.6,86.43,64.83,-24.13,73.17,87.97,65.98
33.33,48.51,0.8,0.14,0,89.62,79.8,59.85,-6.04,87.63,77.16,57.87,-12.61,89.6,86.37,64.78,-24.14,73.63,87.84,65.88
33.34,49.08,0.56,0.12,0,89.62,79.98,59.98,-6.04,87.3,77.85,58.39,-12.61,89.6,86.31,64.73,-24.14,73.97,87.86,65.89
33.14,51.18,0.62,0.12,0,89.62,80.13,60.1,-6.04,87.07,78.03,58.52,-12.61,89.6,86.37,64.78,-23.95,73.7,87.99,65.99
32.61,52.17,0.56,0.09,0,89.62,80.29,60.22,-6.04,86.76,78.25,58.69,-12.61,89.6,86.43,64.83,-23.73,72.48,87.99,65.99
29.55,53.36,0.62,0.12,0,89.62,80.29,60.22,-6.04,86.91,78.23,58.67,-12.61,89.6,86.18,64.64,-23.09,69.3,88.01,66
31.23,53.53,0.69,0.09,0,89.62,80.47,60.35,-6.04,86.71,78.25,58.69,-12.61,89.6,86.06,64.54,-22.95,68.58,87.99,65.99
30.5,53.57,0.56,0.12,0,89.62,81.14,60.86,-6.04,86.7,78.14,58.61,-12.61,89.6,85.74,64.31,-22.52,65.87,87.93,65.95
29.59,52.96,0.68,0.14,0,89.62,81.26,60.95,-6.04,86.9,78.2,58.65,-12.61,89.6,85.87,64.4,-23.84,71.97,88,66
29.52,52.94,0.69,0.09,0,89.62,81.26,60.95,-6.04,86.58,78.2,58.65,-12.61,89.6,85.68,64.26,-23.79,72.39,87.98,65.98
31.02,53.3,0.62,0.12,0,89.62,81.08,60.81,-6.04,86.56,78.31,58.73,-12.61,89.6,85.74,64.31,-23.88,71.96,87.98,65.98
31.62,53.18,0.62,0.13,0,89.62,80.77,60.58,-6.04,86.63,78.2,58.65,-12.61,89.6,85.87,64.4,-23.94,71.96,87.99,65.99
32.67,52.68,0.51,0.09,0,89.62,79.98,59.98,-6.04,86.75,77.91,58.43,-12.61,89.6,85.84,64.38,-24,70.75,88,66
32.76,52.03,0.56,0.12,0,89.62,79.8,59.85,-6.04,86.75,77.97,58.48,-12.61,89.6,85.99,64.5,-23.93,72.66,88.02,66.02
